index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
6271e9773b8ec9b80801caa254b64c2e,2025-11-05T06:10:25Z,'Frost',www.stern.de,de,0.9,Wetter: Hessen erwartet sonnige Tage und frostige Nächte,"Tagsüber Sonne, nachts Frost: In Hessen zeigt sich der Herbst von seiner goldenen, aber auch kalten Seite. Was der Deutsche Wetterdienst für die kommenden Tage vorhersagt.",https://www.stern.de/gesellschaft/regional/hessen/wetter--hessen-erwartet-sonnige-tage-und-frostige-naechte-36189850.html,https://image.stern.de/36189852/t/ri/v1/w1440/r1.7778/-/05--t2ymds6fctv6axs2048jpeg---af40549ad2da9cbb.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Tagsüber Sonne, nachts Frost: In Hessen zeigt sich der Herbst von seiner goldenen, aber auch kalten Seite. Was der Deutsche Wetterdienst für die … [+1162 chars]",
566ecf7a77b4847455841951cd92a5a3,2025-11-08T07:57:24Z,'Skigebiete',www.welt.de,de,0.9,Zehn spannende Neuerungen in den Alpen – so starten die Skigebiete in den Winter,"Der Winter bringt viel Neues in den Alpen. Zahlreiche Skigebiete investieren kräftig in Komfort und Technik. Wir zeigen die spannendsten Projekte – von Ischgl bis Zermatt. Wo Wintersportler jetzt schneller, bequemer und nachhaltiger bergauf kommen.",https://www.welt.de/reise/article68f1ea3bce7f32a4dfb9a356/skisaison-2025-26-in-den-alpen-schnelle-bahnen-gondeln-auf-zuruf-10-neuerungen-fuer-den-kommenden-winter-in-den-skigebieten.html,https://images.welt.de/68f1ea3bce7f32a4dfb9a356/ea3374575ff8a6aa9ea840714bea85f9/ci16x9-w1200/schweiz-bergbahn-flemxpress,,Der Winter bringt viel Neues in den Alpen. Zahlreiche Skigebiete investieren kräftig in Komfort und Technik. Wir zeigen die spannendsten Projekte von Ischgl bis Zermatt. Wo Wintersportler jetzt schne… [+9667 chars],
f5ac7e7958d17227eca55836eb940e69,2025-11-08T11:57:16Z,'Glatteis',www.stern.de,de,0.9,Verkehr: Glatteisunfälle im Erzgebirge,Schwarzenberg (sn) - Glatteis hat im Erzgebirge zu mehreren Verkehrsunfällen geführt. Laut Polizei gerieten am Freitagnachmittag bei Schwarzenberg mehrere,https://www.stern.de/gesellschaft/regional/sachsen/verkehr--glatteisunfaelle-im-erzgebirge-36238950.html,https://image.stern.de/36238952/t/rr/v1/w1440/r1.7778/-/08--3mhoa7vuhov11axs2048jpeg---cd84ff7f3c637a82.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Plötzliches Glatteis führt im Erzgebirge zu mehreren Unfällen.
Glatteis hat im Erzgebirge zu mehreren Verkehrsunfällen geführt. Laut Polizei ger… [+813 chars]",
64a213e74b2186473fca68c48214002a,2025-11-08T11:57:16Z,'Glatteis',www.zeit.de,de,0.9,Verkehr: Glatteisunfälle im Erzgebirge,Hier finden Sie Informationen zu dem Thema „Verkehr“. Lesen Sie jetzt „Glatteisunfälle im Erzgebirge“.,https://www.zeit.de/news/2025-11/08/glatteisunfaelle-im-erzgebirge,https://img.zeit.de/news/2025-11/08/glatteisunfaelle-im-erzgebirge-image-group/wide__1300x731,,"Glatteis hat im Erzgebirge zu mehreren Verkehrsunfällen geführt. Laut Polizei gerieten am Freitagnachmittag bei Schwarzenberg mehrere Autos ins Rutschen. Das Glatteis habe sich plötzlich gebildet.
Z… [+735 chars]",
7522e4bbd7aeffd80d2693f653944823,2025-11-09T16:47:39Z,'Skigebiete',salzburg.orf.at,de,0.9,Zum Saisonstart locken Skigebiete mit Ermäßigungen,Auf der Resterhöhe (Pinzgau) ist dieses Wochenende die Skisaison eröffnet worden. Damit nimmt auch die Debatte um die Skikartenpreise wieder Fahrt auf. Viele Skigebiete kratzen heuer an der 80-Euro-Marke für den Tagesskipass. Durch unterschiedliche Ermäßigung…,https://salzburg.orf.at/stories/3329306/,https://ibs.orf.at/sbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F46%2F15%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2828482_master_1091915_downloadmedium_-_2025-11-09t161433.927.jpg%3Fs%3D64ea12fb8d8dd73a02e2cb220e77a6167d63104c,,Auch wenn Skifahren für viele bekanntlich das Leiwandste ist günstig ist es für kaum jemanden mehr. Die 80-Euro-Marke für einen Tagespass in der Hauptsaison wird heuer in Salzburg jedoch noch nicht ü… [+1759 chars],
7bbe4962c83fab4991f82ba52722c37b,2025-11-09T17:50:43Z,'Skigebiete',vorarlberg.orf.at,de,0.9,Hoffnung auf Rückkehr der Einheimischentarife,"Lange gab es günstigere Tickets für Einheimische in den Skigebieten. Doch nach EU-Recht werden diese Einheimischentarife als Diskriminierung angesehen. Das könnte sich ändern, wie es zuletzt aus der EU-Kommission hieß. Bei den Ermäßigungen gehe es auch darum,…",https://vorarlberg.orf.at/stories/3329266/,https://ibs.orf.at/vbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2023%2F10%2F82%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1706065_master_630382_downloadmedium_4.jpg%3Fs%3D01329eb2a40135aaf368faa32dcc268b9df6e55f,,"In der EU-Kommission gab es zuletzt Äußerungen, dass man die derzeitige Regel auflockern könnte. Und somit ist es wieder denkbar, dass etwa Vorarlberger an den Kassen der Skigebiete oder auch in heim… [+2984 chars]",
0cfd0e3853304e356eaf10b5fccf93bb,2025-11-10T02:30:10Z,'Winterdienst',www.stern.de,de,0.9,Verkehr: Hessen Mobil informiert über Winterdienst-Saison,"Mit Beginn der Winterdienstsaison sind rund 1.000 Beschäftigte im Einsatz, um Hessens Straßen von Eis und Schnee zu befreien. Wie sie dabei vorgehen, erklärt Hessen Mobil.",https://www.stern.de/gesellschaft/regional/hessen/verkehr--hessen-mobil-informiert-ueber-winterdienst-saison-36290694.html,https://image.stern.de/36290696/t/iT/v1/w1440/r1.7778/-/10--htvcgqupocv1axs2048jpeg---6be772125f73c9e2.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Mit Beginn der Winterdienstsaison sind rund 1.000 Beschäftigte im Einsatz, um Hessens Straßen von Eis und Schnee zu befreien. Wie sie dabei vorge… [+786 chars]",
19ffa3742dc54273cabad45da2834388,2025-11-10T02:30:10Z,'Winterdienst',www.zeit.de,de,0.9,Verkehr: Hessen Mobil informiert über Winterdienst-Saison,Hier finden Sie Informationen zu dem Thema „Verkehr“. Lesen Sie jetzt „Hessen Mobil informiert über Winterdienst-Saison“.,https://www.zeit.de/news/2025-11/10/hessen-mobil-informiert-ueber-winterdienst-saison,https://img.zeit.de/news/2025-11/10/hessen-mobil-informiert-ueber-winterdienst-saison-image-group/wide__1300x731,http://web.archive.org/web/20251111202159/https://www.zeit.de/news/2025-11/10/hessen-mobil-informiert-ueber-winterdienst-saison,Wie sorgt der Winterdienst auf Hessens Straßen bei Schnee und Glätte für Sicherheit? Darüber informieren die Straßenverkehrsbehörde Hessen Mobil und Verkehrsminister Kaweh Mansoori (SPD) an diesem Mo… [+599 chars],
437a79c9e051826f99060d422683625b,2025-11-10T10:37:02Z,'Winterdienst',www.zeit.de,de,0.9,Straßenverkehr: Hessen rüstet sich – 90.000 Tonnen Salz für den Winterdienst,Hier finden Sie Informationen zu dem Thema „Straßenverkehr“. Lesen Sie jetzt „Hessen rüstet sich – 90.000 Tonnen Salz für den Winterdienst“.,https://www.zeit.de/news/2025-11/10/hessen-ruestet-sich-90-000-tonnen-salz-fuer-den-winterdienst,https://img.zeit.de/news/2025-11/10/hessen-ruestet-sich-90-000-tonnen-salz-fuer-den-winterdienst-image-group/wide__1300x731,http://web.archive.org/web/20251112055154/https://www.zeit.de/news/2025-11/10/hessen-ruestet-sich-90-000-tonnen-salz-fuer-den-winterdienst,"Wenn es nach den meisten Autofahrern geht, kann sich der Winter mit Schnee und Glatteis gerne noch ein wenig Zeit lassen. Auch die Straßenverkehrsbehörde Hessen Mobil verspürt keine Eile, die Streuwa… [+1388 chars]",
b2be6ec5e92b3b5e842a4787f00ab108,2025-11-10T10:37:02Z,'Schnee',www.stern.de,de,0.9,Straßenverkehr: Hessen rüstet sich – 90.000 Tonnen Salz für den Winterdienst,"Lauterbach (lhe) - Wenn es nach den meisten Autofahrern geht, kann sich der Winter mit Schnee und Glatteis gerne noch ein wenig Zeit lassen. Auch die",https://www.stern.de/gesellschaft/regional/hessen/strassenverkehr--hessen-ruestet-sich---90-000-tonnen-salz-fuer-den-winterdienst-36302352.html,https://image.stern.de/36302354/t/Up/v1/w1440/r1.7778/-/10--uz23drav2ev6axs2048jpeg---8dbaa7358e2ea452.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Schnee und Eis können kommen: Warum der Winterdienst trotz moderner Technik eine Herausforderung bleibt und was der ""Salzticker"" verrät.
Wenn es… [+1540 chars]",
38182a1a2cd84688f29e25f5a864186d,2025-11-10T14:33:36Z,'Schnee',www.stern.de,de,0.9,Verkehr: Feuchtsalz und Frühschicht: Wie sich der Winterdienst rüstet,"Schnee und Eis können kommen. Rund 1.000 Mitarbeitende und 390 Streu- und Räumfahrzeuge stehen für die Bundes-, Landes- und Kreisstraßen in Hessen bereit.",https://www.stern.de/gesellschaft/regional/hessen/verkehr--feuchtsalz-und-fruehschicht--wie-sich-der-winterdienst-ruestet-36308410.html,https://image.stern.de/36308412/t/wt/v1/w1440/r1.7778/-/10--c2c5dusl4lv13axs2048jpeg---fb3eede7fcea3b89.jpg,http://web.archive.org/web/20251111152125/https://www.stern.de/gesellschaft/regional/hessen/verkehr--feuchtsalz-und-fruehschicht--wie-sich-der-winterdienst-ruestet-36308410.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Schnee und Eis können kommen. Rund 1.000 Mitarbeitende und 390 Streu- und Räumfahrzeuge stehen für die Bundes-, Landes- und Kreisstraßen in Hesse… [+5921 chars]",
7e7faee676ad322d6bc1817fcba4a357,2025-11-10T15:54:54Z,'Winterdienst',www.stern.de,de,0.9,Wetter: 13.000 Tonnen Salz - BSR rüstet sich für den Winterdienst,"Die Lager der Berliner Stadtreinigung sind mit Streugut gefüllt, rund 2.300 Beschäftigte stehen bereit: Schnee und Eis können in der Hauptstadt kommen. Doch nicht für alles ist die BSR zuständig.",https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wetter--13-000-tonnen-salz---bsr-ruestet-sich-fuer-den-winterdienst-36310662.html,https://image.stern.de/36310664/t/xW/v1/w1440/r1.7778/-/10--ltttyoh2muv3axs2048jpeg---954752f9b08a0e6a.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Die Lager der Berliner Stadtreinigung sind mit Streugut gefüllt, rund 2.300 Beschäftigte stehen bereit: Schnee und Eis können in der Hauptstadt k… [+1125 chars]",
61f0b1e0615fd4464d4b4d0921506de9,2025-11-10T15:56:00Z,'Winterdienst',www.tagesspiegel.de,de,0.9,13.000 Tonnen Salz gebunkert: BSR rüstet sich für den Winterdienst auf Berlins Straßen,"Die Lager der Berliner Stadtreinigung sind mit Streugut gefüllt, rund 2300 Beschäftigte stehen bereit: Schnee und Eis können in der Hauptstadt kommen. Doch nicht für alles ist die BSR zuständig.",https://www.tagesspiegel.de/berlin/13000-tonnen-salz-gebunkert-bsr-rustet-sich-fur-den-winterdienst-auf-berlins-strassen-14802557.html,https://www.tagesspiegel.de/images/14802554/alternates/BASE_16_9_W1400/1762793760000/winterwetter-in-berlin.jpeg,http://web.archive.org/web/20251114205655/https://www.tagesspiegel.de/berlin/13000-tonnen-salz-gebunkert-bsr-rustet-sich-fur-den-winterdienst-auf-berlins-strassen-14802557.html,Mit Tausenden Tonnen Streugut will die Berliner Stadtreinigung (BSR) in diesem Winter die Fahrbahnen der Hauptstadt von glatten Straßen befreien. In den Streugutlagern befinden sich Vorräte von etwa … [+1295 chars],
06e2e3db151a5f7e085fbca28831438c,2025-11-11T04:00:40Z,'Winterdienst',www.zeit.de,de,0.9,Lager mit Streusalz gefüllt: Winterdienst steht in den Startlöchern,Hier finden Sie Informationen zu dem Thema „Lager mit Streusalz gefüllt“. Lesen Sie jetzt „Winterdienst steht in den Startlöchern“.,https://www.zeit.de/news/2025-11/11/winterdienst-steht-in-den-startloechern,https://img.zeit.de/news/2025-11/11/winterdienst-steht-in-den-startloechern-image-group/wide__1300x731,http://web.archive.org/web/20251112055059/https://www.zeit.de/news/2025-11/11/winterdienst-steht-in-den-startloechern,Die Straßenmeistereien des Landes sind nach Auskunft von Wirtschaftsminister Wolfgang Blank (parteilos) für den bevorstehenden Winter gerüstet. Die Lager sind nach seinen Angaben mit rund 19.750 Tonn… [+893 chars],
52aca933e0d1729acb322790f9d82efd,2025-11-11T04:00:40Z,'Winterdienst',www.stern.de,de,0.9,Lager mit Streusalz gefüllt: Winterdienst steht in den Startlöchern,Schwerin (mv) - Die Straßenmeistereien des Landes sind nach Auskunft von Wirtschaftsminister Wolfgang Blank (parteilos) für den bevorstehenden Winter,https://www.stern.de/gesellschaft/regional/mecklenburg-vorpommern/lager-mit-streusalz-gefuellt--winterdienst-steht-in-den-startloechern-36326916.html,https://image.stern.de/36326918/t/xY/v1/w1440/r1.7778/-/11--cjuh2s7ujav10axs2048jpeg---acfd6c5348af04c2.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Mehr als 6.000 Kilometer Straßen werden im Winterdienst von den Straßenmeistereien des Landes betreut. Tausende Tonnen Streusalz sind gebunkert.… [+1053 chars]",
e6cd0d8bb77dcd75a278b619dfc7c921,2025-11-11T10:36:24Z,'Skigebiete',www.diepresse.com,de,0.9,Österreichs Skigebiete setzen auf Gäste aus den USA und China [premium],Für Wintergäste aus den USA und China liegt Österreich bereits auf Platz vier der attraktivsten Winterdestinationen. Die Präferenzen der Gäste aus der Ferne könnten unterschiedlicher nicht sein.,https://www.diepresse.com/20289421/oesterreichs-skigebiete-setzen-auf-gaeste-aus-den-usa-und-china,https://img.diepresse.com/public/incoming/6oavba-kein-Titel/alternates/DPR_SOCIAL_NACHRICHTEN/kein%20Titel,,Aspen oder doch lieber Arlberg? Für US-amerikanische Skifahrer ist St.Anton am Arlberg seit vergangenem Jahr eine Alternative zu ihren heimischen Rocky Mountains. Der Grund: Seit der vergangenen Sais… [+3729 chars],
7f0a99e2f6cd2e0c6f7f23f939d9b1fa,2025-11-11T10:54:02Z,'Skigebiete',www.morgenpost.de,de,0.9,Weihnachtsgeschäft: Flixbus stockt Fahrten auf wichtigen Verbindungen auf,"Das Fernbusunternehmen rechnet rund um die Feiertage mit deutlich mehr Fahrgästen. Zudem soll es neue Verbindung geben, etwa in Skigebiete.",https://www.morgenpost.de/wirtschaft/article410429026/weihnachtsgeschaeft-flixbus-stockt-fahrten-auf-wichtigen-verbindungen-auf.html,https://img.sparknews.funkemedien.de/409425331/409425331_1751602030_v16_9_1600.jpeg,,"Flixbus erhöht rund um die Weihnachtszeit die Anzahl seiner Busverbindungen. Über die Feiertage und zwischen den Jahren soll das Angebot um 20 Prozent erweitert werden, teilte das Unternehmen Flix mi… [+1541 chars]",
fb29f649c5f7907dacce6a9bbd6a5610,2025-11-11T10:58:05Z,'Skigebiete',www.bild.de,de,0.9,"Überfüllt, teuer, veraltete Lifte - Skigebiete, die Sie besser meiden","Der Winter kommt und Millionen Menschen wird es wieder auf die Pisten ziehen. Doch längst nicht jedes Skigebiet in Europa hält auch, was versprochen wird.",https://www.bild.de/news/inland/skigebiete-die-sie-besser-meiden-ueberfuellt-teuer-veraltete-lifte-6911be2e0166cd59ef99a87e,"https://images.bild.de/6911be2e0166cd59ef99a87e/c2f826ad1b14758d178e4afddc46d51c,e7e45daa?w=1280",,"Der Winter kommt und Millionen Menschen wird es wieder auf die Pisten ziehen. Doch längst nicht jedes Skigebiet in Europa hält auch, was versprochen oder erwartet wird. 
Eine aktuelle Auswertung von… [+2854 chars]",
9e93c1365d0c0be35228819370d3ead2,2025-11-11T12:07:56Z,'Schnee',www.n-tv.de,de,0.9,"Direkt danach droht Schnee: ""Odin"" und ""Pepe"" bringen Saharaluft und bis zu 20 Grad",Der November bringt den meisten Deutschen noch einmal ein kurzzeitiges Wärme-Intermezzo. Die Thermometer könnten mancherorts auf Rekordtemperaturen steigen. Doch im Anschluss droht der Frost-Einbruch.,https://www.n-tv.de/panorama/Odin-und-Pepe-bringen-Saharaluft-und-bis-zu-20-Grad-id30006949.html,https://www.n-tv.de/img/30006929/1762861923/Img_16_9/1200/In-Bayern-versprechen-die-Prognosen-viele-Sonnenstunden.jpg,,"In Bayern versprechen die Prognosen viele Sonnenstunden. (Foto: picture alliance / Fotostand)
Der November bringt den meisten Deutschen noch einmal ein kurzzeitiges Wärme-Intermezzo. Die Thermometer… [+4432 chars]",
2f44e499b3404b30d06242ff3478ac61,2025-11-11T13:52:51Z,'Schnee',www.bild.de,de,0.9,Wegen Schneemangels - Alpen-Gemeinde baut Skilifte ab,Ein Skigebiet in den Alpen gibt auf und baut seine Lifte ab. Seit Jahren fehlt es an Schnee.,https://www.bild.de/news/ausland/wegen-schneemangels-alpen-gemeinde-baut-skilifte-ab-6911bca00580923d0998cd49,"https://images.bild.de/6911bca00580923d0998cd49/3e8da488fcc9f38ca2bacf451c7ad690,d0c91fa6?w=1280",,Buëch-Dévoluy (Frankreich) Der Klimawandel schlägt jetzt auch den französischen Alpen gnadenlos ins Gesicht: Wegen Schneemangels gibt nun das Skigebiet Céüze endgültig auf. Ab Dienstag werden die Ski… [+2307 chars],
f43b529d11dc1ddbb3e4d98a65fa34be,2025-11-11T16:05:11Z,'Skigebiete',www.bild.de,de,0.9,Wegen Schneemangels - Skigebiet in den Alpen baut seine Lifte ab,"Die Alpen-Gemeinde hat damit angefangen, ihre Skilifte abzubauen. Lesen Sie hier, wie es dazu kam.",https://www.bild.de/news/ausland/skigebiet-in-den-alpen-gibt-auf-und-baut-seine-lifte-ab-6911bca00580923d0998cd49,"https://images.bild.de/6911bca00580923d0998cd49/3e8da488fcc9f38ca2bacf451c7ad690,d0c91fa6?w=1280",http://web.archive.org/web/20251112202048/https://www.bild.de/news/ausland/skigebiet-in-den-alpen-gibt-auf-und-baut-seine-lifte-ab-6911bca00580923d0998cd49,Buëch-Dévoluy (Frankreich) Der Klimawandel schlägt jetzt auch den französischen Alpen gnadenlos ins Gesicht: Wegen Schneemangels gibt nun das Skigebiet Céüze endgültig auf. Ab Dienstag werden die Ski… [+2307 chars],
4901746323a276546fb6eeab616ad796,2025-11-12T09:07:08Z,'Skigebiete',www.bild.de,de,0.9,Was besucher kritisieren - Das sind die schlechtesten Skigebiete,"Der Winter kommt und Millionen Menschen wird es wieder auf die Pisten ziehen. Doch längst nicht jedes Skigebiet in Europa hält auch, was versprochen wird.",https://www.bild.de/news/ausland/das-sind-die-schlechtesten-teuersten-und-vollsten-skigebiete-6911be2e0166cd59ef99a87e,"https://images.bild.de/6911be2e0166cd59ef99a87e/f776dff6f7b04b9dce2a47f30d26ae6b,791989b?w=1280",,"Der Winter kommt und Millionen Menschen wird es wieder auf die Pisten ziehen. Doch längst nicht jedes Skigebiet in Europa hält auch, was versprochen oder erwartet wird. 
Eine aktuelle Auswertung von… [+2854 chars]",
0bb8cfb4d73279443f09f740404e895d,2025-11-12T12:35:14Z,'Skigebiete',www.diepresse.com,de,0.9,Warum eine Skipiste eigentlich nicht zweimal fahren? [premium],"Destinationen im Check. Die meisten Lifte, die größten Runden, die zahlreichsten Hütten: In Skigebieten kommt es nicht wirklich auf das Maximale an. Auch wenn viele das meinen.",https://www.diepresse.com/20291669/warum-eine-skipiste-eigentlich-nicht-zweimal-fahren,https://img.diepresse.com/public/incoming/z8av42-skispitzen.jpg/alternates/DPR_SOCIAL_MEINUNG/skispitzen.jpg,,"Riesige Skigebiete stellen gern die Anzahl ihrer Pistenkilometer in die Auslage. Manche von ihnen werben mit steilsten Abfahrten, höchsten Aussichtspunkten und längsten Runden durch ihr Territorium. … [+2073 chars]",
fb8991aab66b451af2be6eaf3e91e709,2025-11-14T09:30:53Z,'Winterdienst',www.stern.de,de,0.9,Winterdienst: Mit feuchtem Salz und Gurkenwasser gegen die Glätte,"Der Winterdienst in Bayern kostet Millionen Euro, der Salzeinsatz ist schlecht für die Umwelt. Die Staatsbauverwaltung versucht, Sicherheit und Sparsamkeit überein zu bringen.",https://www.stern.de/gesellschaft/regional/bayern/winterdienst--mit-feuchtem-salz-und-gurkenwasser-gegen-die-glaette-36345010.html,https://image.stern.de/36345012/t/z_/v1/w1440/r1.7778/-/14--odpmzbdrtav6axs2048jpeg---9d648a5233043c3f.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der Winterdienst in Bayern kostet Millionen Euro, der Salzeinsatz ist schlecht für die Umwelt. Die Staatsbauverwaltung versucht, Sicherheit und S… [+2311 chars]",
d878af8dd6eb9a2e4c8641444322c127,2025-11-14T09:30:53Z,'Winterdienst',www.zeit.de,de,0.9,Winterdienst: Mit feuchtem Salz und Gurkenwasser gegen die Glätte,Hier finden Sie Informationen zu dem Thema „Winterdienst“. Lesen Sie jetzt „Mit feuchtem Salz und Gurkenwasser gegen die Glätte“.,https://www.zeit.de/news/2025-11/14/mit-feuchtem-salz-und-gurkenwasser-gegen-die-glaette,https://img.zeit.de/news/2025-11/14/mit-feuchtem-salz-und-gurkenwasser-gegen-die-glaette-image-group/wide__1300x731,,Mit 400.000 Tonnen Salzvorräten sagt die Bayerische Staatsbauverwaltung dem bevorstehenden Winter auf den bayerischen Landes- und Bundesstraßen den Kampf an. «In dieser Saison sind wir mit insgesamt … [+1859 chars],
90d1415b5976d9a816ef30e8000a1d24,2025-11-14T12:03:43Z,'Schnee',www.nzz.ch,de,0.9,Eine Tragödie im Schneegestöber: Eine Passagierin und ein Chauffeur sterben bei einem der schwersten Verkehrsunfälle der Zürcher Geschichte,Sieben Jahre nach dem Unglück auf der Sihlhochstrasse spricht das Zürcher Obergericht einen 64-jährigen Flixbus-Chauffeur schuldig.,https://www.nzz.ch/zuerich/zuerich-flixbus-unfall-fahrer-verantwortlich-fuer-toedliche-tragoedie-ld.1911587,"https://img.nzz.ch/2025/11/14/1ffa1dcb-260d-4309-b67c-cb2946013860.jpg?width=1200&height=674&fit=bounds&quality=75&auto=webp&crop=5165,2905,x0,y269&wmark=nzz",,"Sieben Jahre nach dem Unglück auf der Sihlhochstrasse spricht das Zürcher Obergericht einen 64-jährigen Flixbus-Chauffeur schuldig.
Für einen der beiden Chauffeure und eine Passagiere kam bei dem Un… [+7783 chars]",
c4eb0e3ffb2c797785b7b65da1171819,2025-11-14T15:57:42Z,'Winterdienst',www.tagesspiegel.de,de,0.9,"Nebenkosten in Potsdam: Straßenreinigung wird 2026 teurer, Winterdienst günstiger","Die Straßenreinigung wird 2026 teils deutlich teurer. In zentralen Straßen in Babelsberg plant die Stadt einen Preissprung, weil dort viel öfter gereinigt werden soll.",https://www.tagesspiegel.de/potsdam/landeshauptstadt/nebenkosten-in-potsdam-strassenreinigung-wird-2026-teurer-winterdienst-gunstiger-14817329.html,https://www.tagesspiegel.de/images/14818646/alternates/BASE_16_9_W1400/1762953321000/vollelektrische-stra-enreinigungsgerate-bei-der-step.jpeg,,Die Straßenreinigung wird in Potsdam im kommenden Jahr teils deutlich teurer; beim Winterdienst indes sinken die Gebühren. Das geht aus dem von der Stadt vorgelegten Entwurf für die entsprechende Geb… [+167 chars],
6110876cdbd13026cab75db78b19c768,2025-11-15T03:00:43Z,'Schnee',www.stern.de,de,0.9,"Straßenreinigung: Salz, Sole, Splitt: Wie halten es Kommunen mit dem Winter?","Wie ordentlich müssen Wege sein, wenn es schneit? Muss ich auch nachts räumen? Und was machen die Kommunen, wenn das Schneegestöber stark ist? Wintervorbereitungen in Bayern.",https://www.stern.de/gesellschaft/regional/bayern/strassenreinigung--salz--sole--splitt--wie-halten-es-kommunen-mit-dem-winter--36550054.html,https://image.stern.de/36550056/t/36/v1/w1440/r1.7778/-/15--gzs6jnbql7v5axs2048jpeg---e29f8eacb5a14eb0.jpg,http://web.archive.org/web/20251118055013/https://www.stern.de/gesellschaft/regional/bayern/strassenreinigung--salz--sole--splitt--wie-halten-es-kommunen-mit-dem-winter--36550054.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Wie ordentlich müssen Wege sein, wenn es schneit? Muss ich auch nachts räumen? Und was machen die Kommunen, wenn das Schneegestöber stark ist? Wi… [+4723 chars]",
afa174cdab0bc5d5f461bfe0184078b3,2025-11-15T04:00:30Z,'Schnee',www.zeit.de,de,0.9,Skigebiete: Wintersportgebiete in Thüringen: Der Schnee kann kommen,Hier finden Sie Informationen zu dem Thema „Skigebiete“. Lesen Sie jetzt „Wintersportgebiete in Thüringen: Der Schnee kann kommen“.,https://www.zeit.de/news/2025-11/15/wintersportgebiete-in-thueringen-der-schnee-kann-kommen,https://img.zeit.de/news/2025-11/15/wintersportgebiete-in-thueringen-der-schnee-kann-kommen-image-group/wide__1300x731,,"Die Thüringer Skigebiete rüsten sich für den Winter - und hoffen, dass in diesem Jahr das Wetter mitspielt. «Die Vorbereitung auf die Wintersaison im Thüringer Wald läuft planmäßig, wir hoffen auf ei… [+3542 chars]",
4733da1218b92616fd0c0ca11775e4e4,2025-11-16T03:01:07Z,'Schnee',www.zeit.de,de,0.9,Winterdienst: Kommunen rüsten sich für Schnee und Eis auf Sachsens Straßen,Hier finden Sie Informationen zu dem Thema „Winterdienst“. Lesen Sie jetzt „Kommunen rüsten sich für Schnee und Eis auf Sachsens Straßen“.,https://www.zeit.de/news/2025-11/16/kommunen-ruesten-sich-fuer-schnee-und-eis-auf-sachsens-strassen,https://img.zeit.de/news/2025-11/16/kommunen-ruesten-sich-fuer-schnee-und-eis-auf-sachsens-strassen-image-group/wide__1300x731,http://web.archive.org/web/20251117055218/https://www.zeit.de/news/2025-11/16/kommunen-ruesten-sich-fuer-schnee-und-eis-auf-sachsens-strassen,"Schnee und Eis sind derzeit noch nicht in Sicht - die Kommunen sind aber auf kommende winterliche Verhältnisse vorbereitet. Die Lager für Streumittel sind gefüllt, Schneefangzäune aufgebaut und die F… [+3356 chars]",
381c5dee69b5963293e9846e781d619a,2025-11-16T03:01:07Z,'Winterdienst',www.stern.de,de,0.9,Winterdienst: Kommunen rüsten sich für Schnee und Eis auf Sachsens Straßen,"Streumittel sind eingelagert, Schneezäune aufgestellt und die Fahrer auf den Winterdienst geschult: Sachsens Kommunen sind vorbereitet auf Eis und Schnee. Aber auch Autofahrer sollten achtsam sein.",https://www.stern.de/gesellschaft/regional/sachsen/winterdienst--kommunen-ruesten-sich-fuer-schnee-und-eis-auf-sachsens-strassen-36551832.html,https://image.stern.de/36551834/t/wz/v1/w1440/r1.7778/-/16--exr5cn7joev7axs2048jpeg---3d2b5644521b62e8.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Streumittel sind eingelagert, Schneezäune aufgestellt und die Fahrer auf den Winterdienst geschult: Sachsens Kommunen sind vorbereitet auf Eis un… [+3830 chars]",
