index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/gesellschaft/regional/thueringen/agrar--thueringens-bauern-haben-mit-fruehjahresarbeiten-begonnen-34506492.html,https://www.stern.de/gesellschaft/regional/thueringen/agrar--thueringens-bauern-haben-mit-fruehjahresarbeiten-begonnen-34506492.html,0,www.stern.de,Agrar: Thüringens Bauern haben mit Frühjahresarbeiten begonnen,"Noch ist es vielerorts nass auf den Feldern - doch in einigen Thüringer Regionen sind die Bauern mit ihren Maschinen schon auf den Feldern. Gesät werden soll Sommergetreide, Mais, aber auch Sonnenblumen.",https://image.stern.de/6681672/t/31/v5/w1440/r1.7778/-/video-fallback-image.jpg,2024-03-01T05:16:15Z,,"Noch ist es vielerorts nass auf den Feldern - doch in einigen Thüringer Regionen sind die Bauern mit ihren Maschinen schon auf den Feldern. Gesät werden soll Sommergetreide, Mais, aber auch Sonnenblu… [+1858 chars]",,de,'Aussaat'
https://www.stern.de/familie/baerlauch-ernten-im-fruehjahr--diese-kniffe-sollte-jeder-kennen-9215888.html,https://www.stern.de/familie/baerlauch-ernten-im-fruehjahr--diese-kniffe-sollte-jeder-kennen-9215888.html,0,www.stern.de,Knoblauch des Waldes: Jetzt Bärlauch ernten: Wie man das beliebte Wildkraut erkennt und richtig pflückt,Im März und April hat der wilde Bärlauch zuverlässig seinen großen Auftritt. Großflächig bedeckt das beliebte Kraut schattige Parks und Waldböden. Und verströmt dabei einen intensiv-würzigen Knoblauchduft. Beim Pflücken für die eigene Küche ist jedoch Vorsich…,https://image.stern.de/9216124/t/D6/v3/w1440/r1.7778/-/wildkraeuter---baerlauch-im-wald.jpg,2024-03-01T08:48:00Z,,"Ein intensiver und würziger Duft steigt Spaziergängern im März und April in vielen Laubwäldern in die Nase. Die einen können nicht genug davon bekommen, andere verfluchen die penetrante Knoblauchbris… [+4277 chars]",,de,'Ernte'
https://www.zeit.de/news/2024-03/01/gdp-fahndung-mit-gesichtserkennungs-programmen-erlauben,https://www.zeit.de/news/2024-03/01/gdp-fahndung-mit-gesichtserkennungs-programmen-erlauben,0,www.zeit.de,Polizei: GdP: Fahndung mit Gesichtserkennungs-Programmen erlauben,Hier finden Sie Informationen zu dem Thema „Polizei“. Lesen Sie jetzt „GdP: Fahndung mit Gesichtserkennungs-Programmen erlauben“.,https://img.zeit.de/news/2024-03/01/gdp-fahndung-mit-gesichtserkennungs-programmen-erlauben-image-group/wide__1300x731,2024-03-01T12:59:02Z,,Im Zusammenhang mit der Festnahme der ehemaligen RAF-Terroristin Daniela Klette hat die Gewerkschaft der Polizei (GdP) mehr Möglichkeiten bei der Verwendung von Gesichtserkennungs-Programmen geforder… [+2634 chars],,de,'Herbst'
https://www.zeit.de/politik/deutschland/2024-03/arbeitspflicht-asylbewerber-gemeindebund-landkreistag,https://www.zeit.de/politik/deutschland/2024-03/arbeitspflicht-asylbewerber-gemeindebund-landkreistag,0,www.zeit.de,Asylbewerber: Städte- und Gemeindebund lehnt Arbeitspflicht für Asylsuchende ab,Der Deutsche Landkreistag hatte im Herbst die Debatte um eine Arbeitspflicht angestoßen. Nun widerspricht ein anderer großer Kommunalverband.,https://img.zeit.de/politik/ausland/2024-03/kommunalverband-arbeitspflicht-fluechtlinge/wide__1300x731,2024-03-01T13:42:40Z,,"Der Deutsche Städte- und Gemeindebund lehnt eine Arbeitspflicht für Asylbewerber ab. ""Um mehr Asylbewerber in Arbeit zu vermitteln, ist eine Arbeitspflicht weder nötig noch zielführend"", sagte Hauptg… [+3117 chars]",,de,'Herbst'
https://ooe.orf.at/stories/3247146/,https://ooe.orf.at/stories/3247146/,0,ooe.orf.at,Frühe Blüte freut Gemüsebauern,"Der Februar war der wärmste der Messgeschichte. Das sorgte auch in der Landwirtschaft für einen Frühstart. Während sich die Gemüsebauern darüber freuen, sind die Obstbauern noch in Sorge, dass eine zu frühe Blüte durch noch mögliche Frostnächte zu Ernteeinbuß…",https://ibs.orf.at/ooe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2024%2F09%2F98%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2125175_master_803898_240301_ooeh_obst_und_gemuese_fruehe_vegetation_00_02_10_18.jpg%3Fs%3Db932fcb65d2c96a6ffee61f1e72cb4ad8b60a139,2024-03-01T16:55:01Z,,"Es blüht und sprießt in den Wiesen hier im Eferdinger Becken. Und auch die Forsythie ein Bote des Vorfrühlings blüht schon fast voll. Die Aufzeichnungen der Meteorologen zeigen, dass es in den vergan… [+2072 chars]",,de,'Ernte'
https://www.n-tv.de/ratgeber/Cannabis-Anbau-Wie-geht-das-und-wie-viel-ist-erlaubt-article24775615.html,https://www.n-tv.de/ratgeber/Cannabis-Anbau-Wie-geht-das-und-wie-viel-ist-erlaubt-article24775615.html,0,www.n-tv.de,Rauschmittel im Blumentopf: Cannabis-Anbau: Wie geht das und wie viel ist erlaubt?,"Bubatz aus dem Blumentopf ist wohl bald legal. Ihre Leidenschaft zum Gärtnern ist erstmals geweckt? Gut, dass Hanf pflegeleicht ist. Ein paar Dinge sollten Sie dennoch dringend beachten.",https://bilder3.n-tv.de/img/incoming/crop24760650/1011329489-cImg_16_9-w1200/Die-Ampel-Koalition-will-Cannabis-mit-genauen-Regeln-legalisieren.jpg,2024-03-01T18:11:02Z,,"Bubatz aus dem Blumentopf ist wohl bald legal. Ihre Leidenschaft zum Gärtnern ist erstmals geweckt? Gut, dass Hanf pflegeleicht ist. Ein paar Dinge sollten Sie dennoch dringend beachten.
Stimmt der … [+6644 chars]",,de,'Laub'
https://www.diepresse.com/18235330/fruehe-bluete-freut-gemuesebauern-die-obstbauern-zittern-vor-spaetfrost,https://www.diepresse.com/18235330/fruehe-bluete-freut-gemuesebauern-die-obstbauern-zittern-vor-spaetfrost,0,www.diepresse.com,"Frühe Blüte freut Gemüsebauern, die Obstbauern zittern vor Spätfrost",Die ersten Salate sind schon gepflanzt worden. Auch die Knospen an den Obstbäumen gehen heuer Wochen früher auf als sonst.,https://img.diepresse.com/public/incoming/l4oj0g-imago0377580252h.jpg/alternates/DPR_SOCIAL_NACHRICHTEN/imago0377580252h.jpg,2024-03-01T19:01:08Z,,"Die ersten Salate sind schon gepflanzt worden. Auch die Knospen an den Obstbäumen gehen heuer Wochen früher auf als sonst.
Das extrem milde Winterwetter bringt der Landwirtschaft einen Frühstart. Da… [+1430 chars]",,de,'Blüte'
https://www.nzz.ch/wissenschaft/celeste-saulo-generalsekretaerin-der-weltwetterorganisation-wmo-im-portraet-ld.1807265,https://www.nzz.ch/wissenschaft/celeste-saulo-generalsekretaerin-der-weltwetterorganisation-wmo-im-portraet-ld.1807265,0,www.nzz.ch,Eine Frau mit Vorliebe für Gewitterwolken regiert jetzt das Weltwetter,Seit Januar leitet die Argentinierin Celeste Saulo die Weltorganisation für Meteorologie in Genf. Eines ihrer Ziele: die Warnsysteme für Wetterextreme auszubauen. Das Porträt einer Hoffnungsträgerin.,"https://img.nzz.ch/2024/02/12/74fa9c6a-e689-4774-89c1-803efbfbba78.jpeg?width=1200&height=674&fit=bound&quality=75&auto=webp&crop=3556,1998,x250,y134&wmark=nzz",2024-03-02T04:30:00Z,,"Celeste Saulo hat keine Berührungsängste gegenüber Management und Finanzen, wie sie sagt. Alle Aufnahmen entstanden am 9. Februar 2024.
Zieht über dem Genfersee ein Gewitter auf, hat Celeste Saulo e… [+9122 chars]",,de,'Gewitter'
https://www.tagesspiegel.de/politik/gesetzeslucke-die-wir-angehen-lauterbach-will-gesundheitswesen-fur-militarische-konflikte-wappnen-11301472.html,https://www.tagesspiegel.de/politik/gesetzeslucke-die-wir-angehen-lauterbach-will-gesundheitswesen-fur-militarische-konflikte-wappnen-11301472.html,0,www.tagesspiegel.de,"„Gesetzeslücke, die wir angehen“: Lauterbach will Gesundheitswesen für „militärische Konflikte“ wappnen",Der Bundesgesundheitsminister plädiert für eine „Zeitenwende für das Gesundheitswesen“. Er rechnet mit der Vorlage eines Gesetzentwurfes im Sommer.,https://www.tagesspiegel.de/images/pressekonferenz-zur-geplanten-krankenhausreform3/alternates/BASE_16_9_W1400/pressekonferenz-zur-geplanten-krankenhausreform.jpeg,2024-03-02T06:52:33Z,https://web.archive.org/web/20240302082058/https://www.tagesspiegel.de/politik/gesetzeslucke-die-wir-angehen-lauterbach-will-gesundheitswesen-fur-militarische-konflikte-wappnen-11301472.html,"Bundesgesundheitsminister Karl Lauterbach will das deutsche Gesundheitswesen besser gegen Krisen und auch für militärische Konflikte wappnen. Deutschland müsse sich nicht nur für künftige Pandemien, … [+2189 chars]",,de,'Sommer'
https://www.telepolis.de/features/Nawalnys-Tod-wird-innerhalb-Russlands-nicht-viel-veraendern-9644337.html,https://www.telepolis.de/features/Nawalnys-Tod-wird-innerhalb-Russlands-nicht-viel-veraendern-9644337.html,0,www.telepolis.de,"""Nawalnys Tod wird innerhalb Russlands nicht viel verändern""",Der russische Oppositionspolitiker Noris Nadeschdin zur neuen politischen Realität des Landes und seinen Glauben an Wahlen. Wie er zum Ukraine-Krieg steht und wie er den Tod von Alexej Nawalny sieht.,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/5/5/0/8/0/1/Bildschirmfoto_2024-03-02_um_00-e977df8a8bdbe99a.png,2024-03-02T07:00:00Z,https://web.archive.org/web/20240302083938/https://www.telepolis.de/features/Nawalnys-Tod-wird-innerhalb-Russlands-nicht-viel-veraendern-9644337.html,"Boris Nadeschdin. Bild: Council.gov.ru, CC BY 4.0
Der russische Oppositionspolitiker Noris Nadeschdin zur neuen politischen Realität des Landes und seinen Glauben an Wahlen. Wie er zum Ukraine-Krieg… [+17586 chars]",,de,'Laub'
